 2023-01-27_04:01:06 ;   3 
 2023-01-27_04:01:09 ;   3 
 2023-01-27_04:01:12 ;   3 
 2023-01-27_04:01:15 ;   3 
 2023-01-27_04:01:19 ;   4 
 2023-01-27_04:01:22 ;   3 
 2023-01-27_04:01:25 ;   3 
 2023-01-27_04:01:28 ;   3 
 2023-01-27_04:01:31 ;   3 
 2023-01-27_04:01:34 ;   3 
 2023-01-27_04:01:38 ;   4 
 2023-01-27_04:01:41 ;   3 
 2023-01-27_04:01:44 ;   3 
 2023-01-27_20:19:00 ;   6 
 2023-01-27_22:50:18 ;   84 
 2023-01-27_22:52:28 ;   94 
 2023-01-27_22:53:43 ;   72 
 2023-01-27_22:56:35 ;   147 
 2023-01-27_23:02:12 ;   279 
 2023-01-27_23:16:11 ;   619 
 2023-01-27_23:22:27 ;   301 
 2023-01-27_23:24:22 ;   103 
 2023-01-28_04:00:21 ;   4 
 2023-01-28_04:00:24 ;   3 
 2023-01-28_04:00:27 ;   3 
 2023-01-28_04:00:30 ;   3 
 2023-01-28_04:00:33 ;   3 
 2023-01-28_04:00:37 ;   4 
 2023-01-28_04:00:40 ;   3 
 2023-01-28_04:00:43 ;   3 
 2023-01-28_04:00:46 ;   3 
 2023-01-28_04:00:49 ;   3 
 2023-01-28_04:00:53 ;   4 
 2023-01-28_04:00:56 ;   3 
 2023-01-28_04:00:59 ;   3 
 2023-01-28_04:01:02 ;   3 
 2023-01-28_04:01:05 ;   3 
 2023-01-28_04:01:09 ;   4 
 2023-01-28_04:01:12 ;   3 
 2023-01-28_04:01:15 ;   3 
 2023-01-28_04:01:18 ;   3 
 2023-01-28_04:01:21 ;   3 
 2023-01-28_04:01:25 ;   4 
 2023-01-28_04:01:28 ;   3 
 2023-01-28_04:01:31 ;   3 
 2023-01-28_04:01:34 ;   3 
 2023-01-28_04:01:37 ;   3 
 2023-01-28_04:01:40 ;   3 
 2023-01-28_04:01:44 ;   4 
 2023-01-30_20:01:38 ;   6 
 2023-01-30_22:33:21 ;   127 
 2023-01-30_22:36:22 ;   118 
 2023-01-30_22:37:24 ;   59 
 2023-01-30_22:40:13 ;   117 
 2023-01-30_22:44:43 ;   216 
 2023-01-30_22:57:13 ;   542 
 2023-01-30_23:02:14 ;   250 
 2023-01-30_23:04:51 ;   130 
 2023-01-31_04:00:22 ;   3 
 2023-01-31_04:00:26 ;   4 
 2023-01-31_04:00:29 ;   3 
 2023-01-31_04:00:32 ;   3 
 2023-01-31_04:00:35 ;   3 
 2023-01-31_04:00:38 ;   3 
 2023-01-31_04:00:42 ;   4 
 2023-01-31_04:00:45 ;   3 
 2023-01-31_04:00:48 ;   3 
 2023-01-31_04:00:51 ;   3 
 2023-01-31_04:00:54 ;   3 
 2023-01-31_04:00:58 ;   4 
 2023-01-31_04:01:01 ;   3 
 2023-01-31_04:01:04 ;   3 
 2023-01-31_04:01:07 ;   3 
 2023-01-31_04:01:10 ;   3 
 2023-01-31_04:01:14 ;   4 
 2023-01-31_04:01:17 ;   3 
 2023-01-31_04:01:20 ;   3 
 2023-01-31_04:01:23 ;   3 
 2023-01-31_04:01:26 ;   3 
 2023-01-31_04:01:30 ;   4 
 2023-01-31_04:01:33 ;   3 
 2023-01-31_04:01:36 ;   3 
 2023-01-31_04:01:39 ;   3 
 2023-01-31_04:01:42 ;   3 
 2023-01-31_04:01:45 ;   3 
 2023-01-31_19:58:10 ;   4 
 2023-01-31_21:55:01 ;   147 
 2023-01-31_21:57:26 ;   108 
 2023-01-31_21:58:26 ;   57 
 2023-01-31_22:00:30 ;   102 
 2023-01-31_22:07:38 ;   349 
 2023-01-31_22:25:16 ;   812 
 2023-01-31_22:38:00 ;   577 
 2023-01-31_22:39:58 ;   106 
 2023-02-01_04:00:22 ;   3 
 2023-02-01_04:00:26 ;   3 
 2023-02-01_04:00:29 ;   3 
 2023-02-01_04:00:32 ;   3 
 2023-02-01_04:00:35 ;   3 
 2023-02-01_04:00:39 ;   4 
 2023-02-01_04:00:42 ;   3 
 2023-02-01_04:00:45 ;   3 
 2023-02-01_04:00:48 ;   3 
 2023-02-01_04:00:51 ;   3 
 2023-02-01_04:00:54 ;   3 
 2023-02-01_04:00:58 ;   3 
 2023-02-01_04:01:01 ;   3 
 2023-02-01_04:01:04 ;   3 
 2023-02-01_04:01:07 ;   3 
 2023-02-01_04:01:10 ;   3 
 2023-02-01_04:01:14 ;   4 
 2023-02-01_04:01:17 ;   3 
 2023-02-01_04:01:20 ;   3 
 2023-02-01_04:01:23 ;   3 
 2023-02-01_04:01:26 ;   3 
 2023-02-01_04:01:29 ;   3 
 2023-02-01_04:01:33 ;   3 
 2023-02-01_04:01:36 ;   3 
 2023-02-01_04:01:39 ;   3 
 2023-02-01_04:01:42 ;   3 
 2023-02-01_04:01:45 ;   3 
 2023-02-01_20:32:52 ;   9 
 2023-02-02_00:11:55 ;   858 
 2023-02-02_00:13:16 ;   78 
 2023-02-02_00:16:59 ;   178 
 2023-02-02_00:18:00 ;   58 
 2023-02-02_00:19:57 ;   87 
 2023-02-02_00:26:49 ;   324 
 2023-02-02_00:42:25 ;   692 
 2023-02-02_00:44:47 ;   117 
 2023-02-02_00:57:25 ;   496 
 2023-02-02_00:59:43 ;   126 
 2023-02-02_01:01:32 ;   93 
 2023-02-02_01:13:34 ;   547 
 2023-02-02_01:15:13 ;   87 
 2023-02-02_04:00:22 ;   3 
 2023-02-02_04:00:26 ;   4 
 2023-02-02_04:00:29 ;   3 
 2023-02-02_04:00:32 ;   3 
 2023-02-02_04:00:35 ;   3 
 2023-02-02_04:00:38 ;   3 
 2023-02-02_04:00:41 ;   3 
 2023-02-02_04:00:45 ;   3 
 2023-02-02_04:00:48 ;   3 
 2023-02-02_04:00:51 ;   3 
 2023-02-02_04:00:54 ;   3 
 2023-02-02_04:00:57 ;   3 
 2023-02-02_04:01:01 ;   4 
 2023-02-02_04:01:04 ;   3 
 2023-02-02_04:01:07 ;   3 
 2023-02-02_04:01:10 ;   3 
 2023-02-02_04:01:13 ;   3 
 2023-02-02_04:01:17 ;   4 
 2023-02-02_04:01:20 ;   3 
 2023-02-02_04:01:23 ;   3 
 2023-02-02_04:01:26 ;   3 
 2023-02-02_04:01:29 ;   3 
 2023-02-02_04:01:32 ;   3 
 2023-02-02_04:01:36 ;   3 
 2023-02-02_04:01:39 ;   3 
 2023-02-02_04:01:42 ;   3 
 2023-02-02_04:01:45 ;   3 
 2023-02-02_20:28:02 ;   6 
 2023-02-02_22:51:07 ;   78 
 2023-02-02_22:54:29 ;   157 
 2023-02-02_22:55:27 ;   55 
 2023-02-02_22:58:06 ;   135 
 2023-02-02_23:03:10 ;   252 
 2023-02-02_23:21:17 ;   804 
 2023-02-02_23:28:27 ;   316 
 2023-02-02_23:30:07 ;   88 
 2023-02-03_04:00:23 ;   3 
 2023-02-03_04:00:26 ;   3 
 2023-02-03_04:00:30 ;   4 
 2023-02-03_04:00:33 ;   3 
 2023-02-03_04:00:36 ;   3 
 2023-02-03_04:00:39 ;   3 
 2023-02-03_04:00:42 ;   3 
 2023-02-03_04:00:46 ;   4 
 2023-02-03_04:00:49 ;   3 
 2023-02-03_04:00:52 ;   3 
 2023-02-03_04:00:55 ;   3 
 2023-02-03_04:00:58 ;   3 
 2023-02-03_04:01:02 ;   4 
 2023-02-03_04:01:05 ;   3 
 2023-02-03_04:01:08 ;   3 
 2023-02-03_04:01:11 ;   3 
 2023-02-03_04:01:14 ;   3 
 2023-02-03_04:01:18 ;   4 
 2023-02-03_04:01:21 ;   3 
 2023-02-03_04:01:24 ;   3 
 2023-02-03_04:01:27 ;   3 
 2023-02-03_04:01:30 ;   3 
 2023-02-03_04:01:33 ;   3 
 2023-02-03_04:01:37 ;   4 
 2023-02-03_04:01:40 ;   3 
 2023-02-03_04:01:43 ;   3 
 2023-02-03_04:01:46 ;   3 
 2023-02-03_20:34:47 ;   7 
 2023-02-03_22:47:22 ;   111 
 2023-02-03_22:49:44 ;   108 
 2023-02-03_22:50:48 ;   61 
 2023-02-03_22:52:36 ;   87 
 2023-02-03_22:57:19 ;   228 
 2023-02-03_23:16:46 ;   878 
 2023-02-03_23:17:47 ;   57 
 2023-02-03_23:22:24 ;   229 
 2023-02-03_23:24:34 ;   112 
 2023-02-04_04:00:22 ;   3 
 2023-02-04_04:00:25 ;   3 
 2023-02-04_04:00:28 ;   3 
 2023-02-04_04:00:32 ;   4 
 2023-02-04_04:00:35 ;   3 
 2023-02-04_04:00:38 ;   3 
 2023-02-04_04:00:41 ;   3 
 2023-02-04_04:00:44 ;   3 
 2023-02-04_04:00:48 ;   4 
 2023-02-04_04:00:51 ;   3 
 2023-02-04_04:00:54 ;   3 
 2023-02-04_04:00:57 ;   3 
 2023-02-04_04:01:00 ;   3 
 2023-02-04_04:01:03 ;   3 
 2023-02-04_04:01:07 ;   3 
 2023-02-04_04:01:10 ;   3 
 2023-02-04_04:01:13 ;   3 
 2023-02-04_04:01:16 ;   3 
 2023-02-04_04:01:19 ;   3 
 2023-02-04_04:01:22 ;   3 
 2023-02-04_04:01:26 ;   3 
 2023-02-04_04:01:29 ;   3 
 2023-02-04_04:01:32 ;   3 
 2023-02-04_04:01:35 ;   3 
 2023-02-04_04:01:38 ;   3 
 2023-02-04_04:01:42 ;   4 
 2023-02-04_04:01:45 ;   3 
 2023-02-06_20:10:59 ;   6 
 2023-02-06_23:28:17 ;   118 
 2023-02-06_23:31:14 ;   123 
 2023-02-06_23:32:27 ;   69 
 2023-02-06_23:36:28 ;   187 
 2023-02-06_23:45:26 ;   475 
 2023-02-06_23:59:50 ;   644 
 2023-02-07_00:10:19 ;   457 
 2023-02-07_00:13:26 ;   156 
 2023-02-07_04:00:18 ;   3 
 2023-02-07_04:00:22 ;   4 
 2023-02-07_04:00:25 ;   3 
 2023-02-07_04:00:28 ;   3 
 2023-02-07_04:00:31 ;   3 
 2023-02-07_04:00:34 ;   3 
 2023-02-07_04:00:38 ;   4 
 2023-02-07_04:00:41 ;   3 
 2023-02-07_04:00:44 ;   3 
 2023-02-07_04:00:47 ;   3 
 2023-02-07_04:00:50 ;   3 
 2023-02-07_04:00:53 ;   3 
 2023-02-07_04:00:57 ;   3 
 2023-02-07_04:01:00 ;   3 
 2023-02-07_04:01:03 ;   3 
 2023-02-07_04:01:06 ;   3 
 2023-02-07_04:01:09 ;   3 
 2023-02-07_04:01:13 ;   3 
 2023-02-07_04:01:16 ;   3 
 2023-02-07_04:01:19 ;   3 
 2023-02-07_04:01:22 ;   3 
 2023-02-07_04:01:25 ;   3 
 2023-02-07_04:01:29 ;   3 
 2023-02-07_04:01:32 ;   3 
 2023-02-07_04:01:35 ;   3 
 2023-02-07_04:02:38 ;   63 
 2023-02-07_04:02:42 ;   4 
 2023-02-07_19:54:26 ;   6 
 2023-02-07_22:02:51 ;   91 
 2023-02-07_22:05:54 ;   123 
 2023-02-07_22:06:58 ;   60 
 2023-02-07_22:10:02 ;   151 
 2023-02-07_22:18:12 ;   373 
 2023-02-07_22:29:05 ;   481 
 2023-02-07_22:29:59 ;   51 
 2023-02-07_22:57:22 ;   1146 
 2023-02-07_22:59:16 ;   99 
 2023-02-08_04:00:24 ;   3 
 2023-02-08_04:00:27 ;   3 
 2023-02-08_04:00:30 ;   3 
 2023-02-08_04:00:33 ;   3 
 2023-02-08_04:00:37 ;   4 
 2023-02-08_04:00:40 ;   3 
 2023-02-08_04:00:43 ;   3 
 2023-02-08_04:00:46 ;   3 
 2023-02-08_04:00:49 ;   3 
 2023-02-08_04:00:53 ;   3 
 2023-02-08_04:00:56 ;   3 
 2023-02-08_04:00:59 ;   3 
 2023-02-08_04:01:02 ;   3 
 2023-02-08_04:01:05 ;   3 
 2023-02-08_04:01:09 ;   3 
 2023-02-08_04:01:12 ;   3 
 2023-02-08_04:01:15 ;   3 
 2023-02-08_04:01:18 ;   3 
 2023-02-08_04:01:21 ;   3 
 2023-02-08_04:01:25 ;   4 
 2023-02-08_04:01:28 ;   3 
 2023-02-08_04:01:31 ;   3 
 2023-02-08_04:01:34 ;   3 
 2023-02-08_04:01:37 ;   3 
 2023-02-08_04:01:40 ;   3 
 2023-02-08_04:01:44 ;   3 
 2023-02-08_04:01:47 ;   3 
 2023-02-08_20:49:08 ;   6 
 2023-02-08_22:56:10 ;   100 
 2023-02-08_22:58:20 ;   94 
 2023-02-08_22:59:20 ;   57 
 2023-02-08_23:01:21 ;   97 
 2023-02-08_23:07:07 ;   280 
 2023-02-08_23:21:03 ;   607 
 2023-02-08_23:46:40 ;   1076 
 2023-02-08_23:48:59 ;   121 
 2023-02-09_04:00:22 ;   3 
 2023-02-09_04:00:26 ;   3 
 2023-02-09_04:00:29 ;   3 
 2023-02-09_04:00:32 ;   3 
 2023-02-09_04:00:35 ;   3 
 2023-02-09_04:00:38 ;   3 
 2023-02-09_04:00:42 ;   3 
 2023-02-09_04:00:45 ;   3 
 2023-02-09_04:00:48 ;   3 
 2023-02-09_04:00:51 ;   3 
 2023-02-09_04:00:54 ;   3 
 2023-02-09_04:00:58 ;   4 
 2023-02-09_04:01:01 ;   3 
 2023-02-09_04:01:04 ;   3 
 2023-02-09_04:01:07 ;   3 
 2023-02-09_04:01:10 ;   3 
 2023-02-09_04:01:14 ;   4 
 2023-02-09_04:01:17 ;   3 
 2023-02-09_04:01:20 ;   3 
 2023-02-09_04:01:23 ;   3 
 2023-02-09_04:01:26 ;   3 
 2023-02-09_04:01:30 ;   4 
 2023-02-09_04:01:33 ;   3 
 2023-02-09_04:01:36 ;   3 
 2023-02-09_04:01:39 ;   3 
 2023-02-09_04:01:42 ;   3 
 2023-02-09_04:01:46 ;   4 
 2023-02-09_20:10:59 ;   6 
 2023-02-09_21:54:11 ;   85 
 2023-02-09_21:56:23 ;   105 
 2023-02-09_21:57:24 ;   57 
 2023-02-09_22:00:22 ;   154 
 2023-02-09_22:07:53 ;   367 
 2023-02-09_22:25:19 ;   742 
 2023-02-09_22:26:23 ;   61 
 2023-02-09_22:33:45 ;   337 
 2023-02-09_22:35:13 ;   76 
 2023-02-10_04:00:19 ;   3 
 2023-02-10_04:00:23 ;   4 
 2023-02-10_04:00:26 ;   3 
 2023-02-10_04:00:29 ;   3 
 2023-02-10_04:00:32 ;   3 
 2023-02-10_04:00:35 ;   3 
 2023-02-10_04:00:39 ;   4 
 2023-02-10_04:00:42 ;   3 
 2023-02-10_04:00:45 ;   3 
 2023-02-10_04:00:48 ;   3 
 2023-02-10_04:00:51 ;   3 
 2023-02-10_04:00:55 ;   4 
 2023-02-10_04:00:58 ;   3 
 2023-02-10_04:01:01 ;   3 
 2023-02-10_04:01:04 ;   3 
 2023-02-10_04:01:07 ;   3 
 2023-02-10_04:01:10 ;   3 
 2023-02-10_04:01:14 ;   4 
 2023-02-10_04:01:17 ;   3 
 2023-02-10_04:01:20 ;   3 
 2023-02-10_04:01:23 ;   3 
 2023-02-10_04:01:26 ;   3 
 2023-02-10_04:01:30 ;   4 
 2023-02-10_04:01:33 ;   3 
 2023-02-10_04:01:36 ;   3 
 2023-02-10_04:01:39 ;   3 
 2023-02-10_04:01:42 ;   3 
 2023-02-10_19:47:36 ;   7 
 2023-02-11_01:04:22 ;   99 
 2023-02-11_01:06:32 ;   100 
 2023-02-11_01:07:41 ;   66 
 2023-02-11_01:10:06 ;   108 
 2023-02-11_01:15:58 ;   291 
 2023-02-11_01:30:00 ;   607 
 2023-02-11_01:36:22 ;   300 
 2023-02-11_01:38:56 ;   132 
 2023-02-11_04:00:21 ;   3 
 2023-02-11_04:00:24 ;   3 
 2023-02-11_04:00:28 ;   4 
 2023-02-11_04:00:31 ;   3 
 2023-02-11_04:00:34 ;   3 
 2023-02-11_04:00:37 ;   3 
 2023-02-11_04:00:40 ;   3 
 2023-02-11_04:00:43 ;   3 
 2023-02-11_04:00:47 ;   3 
 2023-02-11_04:00:50 ;   3 
 2023-02-11_04:00:53 ;   3 
 2023-02-11_04:00:56 ;   3 
 2023-02-11_04:00:59 ;   3 
 2023-02-11_04:01:03 ;   3 
 2023-02-11_04:01:06 ;   3 
 2023-02-11_04:01:09 ;   3 
 2023-02-11_04:01:12 ;   3 
 2023-02-11_04:01:15 ;   3 
 2023-02-11_04:01:19 ;   4 
 2023-02-11_04:01:22 ;   3 
 2023-02-11_04:01:25 ;   3 
 2023-02-11_04:01:28 ;   3 
 2023-02-11_04:01:31 ;   3 
 2023-02-11_04:01:35 ;   4 
 2023-02-11_04:01:38 ;   3 
 2023-02-11_04:01:41 ;   3 
 2023-02-11_04:01:44 ;   3 
 2023-02-13_19:59:06 ;   7 
 2023-02-13_22:13:59 ;   108 
 2023-02-13_22:18:09 ;   190 
 2023-02-13_22:19:10 ;   58 
 2023-02-13_22:23:10 ;   189 
 2023-02-13_22:28:32 ;   276 
 2023-02-13_22:36:53 ;   374 
 2023-02-13_22:45:24 ;   397 
 2023-02-13_22:48:34 ;   159 
 2023-02-14_04:00:21 ;   3 
 2023-02-14_04:00:25 ;   4 
 2023-02-14_04:00:28 ;   3 
 2023-02-14_04:00:31 ;   3 
 2023-02-14_04:00:34 ;   3 
 2023-02-14_04:00:37 ;   3 
 2023-02-14_04:00:40 ;   3 
 2023-02-14_04:00:44 ;   3 
 2023-02-14_04:00:47 ;   3 
 2023-02-14_04:00:50 ;   3 
 2023-02-14_04:00:53 ;   3 
 2023-02-14_04:00:56 ;   3 
 2023-02-14_04:01:00 ;   4 
 2023-02-14_04:01:03 ;   3 
 2023-02-14_04:01:06 ;   3 
 2023-02-14_04:01:09 ;   3 
 2023-02-14_04:01:12 ;   3 
 2023-02-14_04:01:15 ;   3 
 2023-02-14_04:01:19 ;   3 
 2023-02-14_04:01:22 ;   3 
 2023-02-14_04:01:25 ;   3 
 2023-02-14_04:01:28 ;   3 
 2023-02-14_04:01:31 ;   3 
 2023-02-14_04:01:35 ;   4 
 2023-02-14_04:01:38 ;   3 
 2023-02-14_04:01:41 ;   3 
 2023-02-14_04:01:44 ;   3 
 2023-02-14_19:57:47 ;   6 
 2023-02-14_23:38:20 ;   75 
 2023-02-14_23:41:09 ;   123 
 2023-02-14_23:42:10 ;   57 
 2023-02-14_23:44:50 ;   139 
 2023-02-14_23:50:00 ;   265 
 2023-02-15_00:05:22 ;   664 
 2023-02-15_00:16:24 ;   508 
 2023-02-15_00:18:13 ;   97 
 2023-02-15_04:00:20 ;   3 
 2023-02-15_04:00:23 ;   3 
 2023-02-15_04:00:26 ;   3 
 2023-02-15_04:00:29 ;   3 
 2023-02-15_04:00:33 ;   4 
 2023-02-15_04:00:36 ;   3 
 2023-02-15_04:00:39 ;   3 
 2023-02-15_04:00:42 ;   3 
 2023-02-15_04:00:45 ;   3 
 2023-02-15_04:00:49 ;   4 
 2023-02-15_04:00:52 ;   3 
 2023-02-15_04:00:55 ;   3 
 2023-02-15_04:00:58 ;   3 
 2023-02-15_04:01:01 ;   3 
 2023-02-15_04:01:04 ;   3 
 2023-02-15_04:01:08 ;   3 
 2023-02-15_04:01:11 ;   3 
 2023-02-15_04:01:14 ;   3 
 2023-02-15_04:01:17 ;   3 
 2023-02-15_04:01:20 ;   3 
 2023-02-15_04:01:24 ;   4 
 2023-02-15_04:01:27 ;   3 
 2023-02-15_04:01:30 ;   3 
 2023-02-15_04:01:33 ;   3 
 2023-02-15_04:01:36 ;   3 
 2023-02-15_04:01:39 ;   3 
 2023-02-15_04:01:43 ;   3 
 2023-02-15_19:52:38 ;   3 
 2023-02-15_21:42:25 ;   97 
 2023-02-15_21:44:47 ;   112 
 2023-02-15_21:45:47 ;   57 
 2023-02-15_21:48:24 ;   138 
 2023-02-15_21:53:16 ;   250 
 2023-02-15_22:06:38 ;   645 
 2023-02-15_22:18:46 ;   565 
 2023-02-15_22:20:38 ;   102 
 2023-02-16_04:00:19 ;   3 
 2023-02-16_04:00:22 ;   3 
 2023-02-16_04:00:26 ;   3 
 2023-02-16_04:00:29 ;   3 
 2023-02-16_04:00:32 ;   3 
 2023-02-16_04:00:35 ;   3 
 2023-02-16_04:00:38 ;   3 
 2023-02-16_04:00:42 ;   3 
 2023-02-16_04:00:45 ;   3 
 2023-02-16_04:00:48 ;   3 
 2023-02-16_04:00:51 ;   3 
 2023-02-16_04:00:54 ;   3 
 2023-02-16_04:00:58 ;   3 
 2023-02-16_04:01:01 ;   3 
 2023-02-16_04:01:04 ;   3 
 2023-02-16_04:01:07 ;   3 
 2023-02-16_04:01:10 ;   3 
 2023-02-16_04:01:14 ;   3 
 2023-02-16_04:01:17 ;   3 
 2023-02-16_04:01:20 ;   3 
 2023-02-16_04:01:23 ;   3 
 2023-02-16_04:01:26 ;   3 
 2023-02-16_04:01:30 ;   4 
 2023-02-16_04:01:33 ;   3 
 2023-02-16_04:01:36 ;   3 
 2023-02-16_04:01:39 ;   3 
 2023-02-16_04:01:42 ;   3 
 2023-02-16_19:57:52 ;   3 
 2023-02-16_21:46:07 ;   78 
 2023-02-16_21:48:20 ;   102 
 2023-02-16_21:49:33 ;   70 
 2023-02-16_21:51:05 ;   77 
 2023-02-16_21:55:06 ;   204 
 2023-02-16_22:15:15 ;   977 
 2023-02-16_22:22:41 ;   349 
 2023-02-16_22:24:26 ;   90 
 2023-02-17_04:00:22 ;   3 
 2023-02-17_04:00:25 ;   3 
 2023-02-17_04:00:28 ;   3 
 2023-02-17_04:00:32 ;   4 
 2023-02-17_04:00:35 ;   3 
 2023-02-17_04:00:38 ;   3 
 2023-02-17_04:00:41 ;   3 
 2023-02-17_04:00:44 ;   3 
 2023-02-17_04:00:48 ;   4 
 2023-02-17_04:00:51 ;   3 
 2023-02-17_04:00:54 ;   3 
 2023-02-17_04:00:57 ;   3 
 2023-02-17_04:01:00 ;   3 
 2023-02-17_04:01:04 ;   4 
 2023-02-17_04:01:07 ;   3 
 2023-02-17_04:01:10 ;   3 
 2023-02-17_04:01:13 ;   3 
 2023-02-17_04:01:16 ;   3 
 2023-02-17_04:01:20 ;   4 
 2023-02-17_04:01:23 ;   3 
 2023-02-17_04:01:26 ;   3 
 2023-02-17_04:01:29 ;   3 
 2023-02-17_04:01:32 ;   3 
 2023-02-17_04:01:35 ;   3 
 2023-02-17_04:01:39 ;   4 
 2023-02-17_04:01:42 ;   3 
 2023-02-17_04:01:45 ;   3 
 2023-02-17_20:01:54 ;   9 
 2023-02-17_21:47:34 ;   94 
 2023-02-17_21:49:46 ;   99 
 2023-02-17_21:50:47 ;   57 
 2023-02-17_21:54:03 ;   163 
 2023-02-17_21:58:37 ;   238 
 2023-02-17_22:15:42 ;   788 
 2023-02-17_22:23:31 ;   372 
 2023-02-17_22:25:38 ;   111 
 2023-02-18_04:00:19 ;   3 
 2023-02-18_04:00:22 ;   3 
 2023-02-18_04:00:25 ;   3 
 2023-02-18_04:00:29 ;   3 
 2023-02-18_04:00:32 ;   3 
 2023-02-18_04:00:35 ;   3 
 2023-02-18_04:00:38 ;   3 
 2023-02-18_04:00:41 ;   3 
 2023-02-18_04:00:45 ;   4 
 2023-02-18_04:00:48 ;   3 
 2023-02-18_04:00:51 ;   3 
 2023-02-18_04:00:54 ;   3 
 2023-02-18_04:00:57 ;   3 
 2023-02-18_04:01:00 ;   3 
 2023-02-18_04:01:04 ;   4 
 2023-02-18_04:01:07 ;   3 
 2023-02-18_04:01:10 ;   3 
 2023-02-18_04:01:13 ;   3 
 2023-02-18_04:01:16 ;   3 
 2023-02-18_04:01:19 ;   3 
 2023-02-18_04:01:23 ;   3 
 2023-02-18_04:01:26 ;   3 
 2023-02-18_04:01:29 ;   3 
 2023-02-18_04:01:32 ;   3 
 2023-02-18_04:01:35 ;   3 
 2023-02-18_04:01:39 ;   4 
 2023-02-18_04:01:42 ;   3 
 2023-02-20_20:12:56 ;   6 
 2023-02-20_22:38:06 ;   118 
 2023-02-20_22:40:58 ;   115 
 2023-02-20_22:41:58 ;   57 
 2023-02-20_22:45:32 ;   144 
 2023-02-20_22:50:00 ;   226 
 2023-02-20_23:01:28 ;   531 
 2023-02-20_23:08:41 ;   343 
 2023-02-20_23:11:21 ;   133 
 2023-02-21_04:00:20 ;   3 
 2023-02-21_04:00:23 ;   3 
 2023-02-21_04:00:26 ;   3 
 2023-02-21_04:00:29 ;   3 
 2023-02-21_04:00:33 ;   4 
 2023-02-21_04:00:36 ;   3 
 2023-02-21_04:00:39 ;   3 
 2023-02-21_04:00:42 ;   3 
 2023-02-21_04:00:45 ;   3 
 2023-02-21_04:00:48 ;   3 
 2023-02-21_04:00:52 ;   4 
 2023-02-21_04:00:55 ;   3 
 2023-02-21_04:00:58 ;   3 
 2023-02-21_04:01:01 ;   3 
 2023-02-21_04:01:04 ;   3 
 2023-02-21_04:01:08 ;   4 
 2023-02-21_04:01:11 ;   3 
 2023-02-21_04:01:14 ;   3 
 2023-02-21_04:01:17 ;   3 
 2023-02-21_04:01:20 ;   3 
 2023-02-21_04:01:24 ;   4 
 2023-02-21_04:01:27 ;   3 
 2023-02-21_04:01:30 ;   3 
 2023-02-21_04:01:33 ;   3 
 2023-02-21_04:01:36 ;   3 
 2023-02-21_04:01:39 ;   3 
 2023-02-21_04:01:43 ;   3 
 2023-02-21_19:56:46 ;   6 
 2023-02-21_21:49:23 ;   72 
 2023-02-21_21:51:57 ;   118 
 2023-02-21_21:52:54 ;   54 
 2023-02-21_21:54:55 ;   93 
 2023-02-21_21:59:11 ;   214 
 2023-02-21_22:14:35 ;   728 
 2023-02-21_22:25:15 ;   496 
 2023-02-21_22:27:07 ;   99 
 2023-02-22_04:00:19 ;   3 
 2023-02-22_04:00:22 ;   3 
 2023-02-22_04:00:25 ;   3 
 2023-02-22_04:00:29 ;   4 
 2023-02-22_04:00:32 ;   3 
 2023-02-22_04:00:35 ;   3 
 2023-02-22_04:00:38 ;   3 
 2023-02-22_04:00:41 ;   3 
 2023-02-22_04:00:44 ;   3 
 2023-02-22_04:00:48 ;   3 
 2023-02-22_04:00:51 ;   3 
 2023-02-22_04:00:54 ;   3 
 2023-02-22_04:00:57 ;   3 
 2023-02-22_04:01:00 ;   3 
 2023-02-22_04:01:04 ;   4 
 2023-02-22_04:01:07 ;   3 
 2023-02-22_04:01:10 ;   3 
 2023-02-22_04:01:13 ;   3 
 2023-02-22_04:01:16 ;   3 
 2023-02-22_04:01:20 ;   4 
 2023-02-22_04:01:23 ;   3 
 2023-02-22_04:01:26 ;   3 
 2023-02-22_04:01:29 ;   3 
 2023-02-22_04:01:32 ;   3 
 2023-02-22_04:01:36 ;   4 
 2023-02-22_04:01:39 ;   3 
 2023-02-22_04:01:42 ;   3 
 2023-02-22_20:04:44 ;   6 
 2023-02-22_21:44:43 ;   69 
 2023-02-22_21:47:59 ;   160 
 2023-02-22_21:48:56 ;   54 
 2023-02-22_21:50:54 ;   93 
 2023-02-22_21:56:16 ;   277 
 2023-02-22_22:06:33 ;   499 
 2023-02-22_22:17:54 ;   515 
 2023-02-22_22:20:12 ;   120 
 2023-02-23_04:00:22 ;   3 
 2023-02-23_04:00:25 ;   3 
 2023-02-23_04:00:28 ;   3 
 2023-02-23_04:00:31 ;   3 
 2023-02-23_04:00:34 ;   3 
 2023-02-23_04:00:38 ;   3 
 2023-02-23_04:00:41 ;   3 
 2023-02-23_04:00:44 ;   3 
 2023-02-23_04:00:47 ;   3 
 2023-02-23_04:00:50 ;   3 
 2023-02-23_04:00:54 ;   4 
 2023-02-23_04:00:57 ;   3 
 2023-02-23_04:01:00 ;   3 
 2023-02-23_04:01:03 ;   3 
 2023-02-23_04:01:06 ;   3 
 2023-02-23_04:01:10 ;   3 
 2023-02-23_04:01:13 ;   3 
 2023-02-23_04:01:16 ;   3 
 2023-02-23_04:01:19 ;   3 
 2023-02-23_04:01:23 ;   4 
 2023-02-23_04:01:26 ;   3 
